well,n_eval,floor,pfx2,pfx2_proj,gs,spread_mean,spread_p90,end_spread,lw_shift
b38e3116,5806,5.802794820595595,4.504043649941557,3.1201624511775186,11.003966012393022,1.1850988750937575e-14,4.4672999362434945e-14,4.5456754738447525e-14,6.610172230634391
b4f37e6e,3284,18.19759745840661,7.40005378447805,7.249831466065785,18.094230432356554,0.036936276996626737,0.11685584121921852,0.0015560329668502465,0.6639013028376066
b7fea9ef,4070,16.788776902357455,2.4569359699327036,2.2402568466825787,10.0,0.00910432433709869,0.019980459082453557,0.03773614548735277,0.44625028204306927
b8c49c1a,4565,8.013146086781887,25.938313931263153,25.8885540538949,14.120981572367947,0.009387368162778777,0.02548990438452815,0.007767642866060472,1.5053947315230924
ba48188d,4040,52.532586404832465,31.93814559958736,32.067962399942814,13.901203509155147,4.51181642269417e-62,1.613843043561377e-61,3.8888370199065935e-64,1.458255863952301
bd4ae5da,5041,13.766865975592872,13.6992678020162,13.329792867544922,17.53429605799772,1.2335653611876336e-12,3.818253757335848e-12,3.58371969294975e-12,1.8820605803632466
bd6f0e19,5095,10.347290431499806,3.623586039957872,2.510516201217049,13.117002601497322,0.17999156049628554,0.42127573248597794,0.3402178619163302,1.9782119851437237
beda8696,5744,9.526086544889443,8.008663395833365,7.86638666672701,14.428504728062777,0.003282711970416444,0.0069758944919392375,0.002348006024880591,1.2895957934243014
bf39bc20,3684,8.00236119301105,9.054796096998132,8.480237043922031,21.60994776570552,0.07692157598084967,0.21262463622086591,0.004654222170057489,1.07450152132765
bffe3082,5246,17.0167492016855,10.945372571468262,10.636966119966916,16.789662780615142,2.604615135071649e-31,6.364554746269606e-31,2.3338940241587894e-31,2.6445581730748926
c03fba65,4138,36.55042786830596,33.84181937830567,34.04426339984691,12.37497564824791,0.11199171166300116,0.24940358459982737,0.03129144742894369,0.06617348791227116
c1708b88,5811,19.948524581763092,45.6189668749994,45.33107263924616,12.650745527907695,9.314115167053008e-13,2.0973214752478244e-12,2.4585334261963297e-13,0.08357792605774056
c2717d4f,4878,7.513169446322727,1.9967969985607101,1.0559370632988168,13.409885458995443,0.25547280544735057,0.5245494346033299,0.017942743599413728,0.06793909218869558
c2c4db09,5731,8.842950831607585,9.62022410983937,9.696089434203378,12.619639291162615,0.0141019966966039,0.05362136519683389,0.05033418725077133,1.1215038475827552
c2c6fc71,6453,7.650917744747253,3.6294881950847593,2.398920678824274,11.164486294316612,0.27881364285541277,0.7486540372436404,0.31876645460653485,5.4500969351674176
c36625df,4662,8.277319159152386,5.6978983327542725,5.6196998358286585,21.44401724372025,0.00010685178568335552,8.117012521582894e-05,0.0018539486763250392,0.7757660853785528
c593337f,5196,23.997415949387225,18.10051039594597,18.099418940765368,13.274300419242145,2.2336450650448457e-06,3.0384212616173663e-06,1.6456142416414635e-07,0.5654648081636852
c84c65be,7477,16.79513827113672,12.78487139130476,11.993883943052507,10.0,0.002523083129757864,0.009011902963509587,9.010296058631351e-05,5.251178377875104
cc08aa63,3663,17.56008631202659,12.249242674224606,12.075183037886417,21.572631687717575,0.22122994991487044,0.5026058371333155,0.4184176911395111,0.47228052626606426
cd7f1687,4366,11.614075913392693,6.1871192340467145,5.382735161734491,14.574107098835652,0.41194390092506566,1.0828588544669273,3.1660548777980573,1.0842242963065194
cda7eb37,5563,10.134574103157094,3.9062559836738706,1.773896322283291,13.951896750165316,0.6885429169512729,1.9343419003531541,0.19778798777122464,6.666996679615143
cdc31d65,4824,7.457046384145097,6.947899599879321,6.620520598410087,17.487862049182613,0.40062370937765684,1.2989486293784374,0.13785896860036875,3.735113923639115
cf50c9d1,4843,31.333171588797278,26.862502533616393,26.99229246491637,11.777494306660312,0.0002120607774451429,0.00010225626304217934,2.000870999978531e-05,0.15944521915595106
d00e7eb9,5344,8.137899666638072,12.619888701185113,12.496314631415833,11.857465777153864,0.02105259414201014,0.03809409128588795,0.003842567732627834,0.016740304252002673
d0cb63ae,5007,21.3888852804688,10.337932366195291,10.273020943579013,15.155745702776143,2.936552811360957e-07,1.3637519178129514e-06,5.273476843415754e-08,3.994353581685323
d1ecf309,5741,14.968741671985077,4.762270264917037,3.9995982796046787,21.239891124471672,0.12278418077520346,0.4166381540050233,0.004728544319350059,0.2447069334358874
d1ee630d,5752,4.865452515594003,6.6096491324732,5.888333750266901,12.328495104603808,8.423154533492015e-12,2.0781591125367014e-11,4.3604329842583113e-13,4.604660693867668
d217e0c5,4170,5.580896221745427,5.484095357139823,5.637441526969785,15.168724900355489,0.002612817683103849,0.007359991049886091,0.0004706145791127806,0.5075181757984618
d273674e,4189,3.21441171650708,5.3567336212955485,4.612098566478497,12.430241193910089,0.878477327794446,1.8538936480517856,2.755905159774941,2.5404801692547183
d40f61d5,4292,4.434235372241913,2.169029672702335,2.3251352453604035,14.688639613239191,0.02146939232584443,0.05561846857541146,0.016539718763729772,0.015301528426789446
d463e527,5103,8.42072025831655,15.747349503581596,15.928210556852836,15.472353969577398,3.379849570340102e-07,1.1718392279402572e-06,8.223144125114746e-07,9.472680461369087
d7eb0be8,5262,30.69696954959469,23.660714319123887,23.356007510101183,13.136111224044313,1.3860211453317929e-08,6.687787442552763e-08,2.9225636033581484e-11,6.861378287848207
da3bfe4e,5188,29.062182655434494,5.038009888410032,5.055357309621497,17.21315693548724,0.14762208399813745,0.676610963750079,0.04358877437949827,0.23169022446528592
da3cf798,5541,9.755499439783621,13.7266931326399,13.603359697049065,10.0,2.1172709342454298e-19,1.1305430542814737e-19,6.142318816017298e-18,0.2570678125364365
dafc88c3,5247,7.624023873446882,4.411915955658748,4.410454160982186,10.0,0.03366395206741574,0.131921318977368,0.0049739521391194905,1.2315277825642157
dbee6c86,6653,4.031780558471351,5.879929950975139,5.707677567808474,10.0,0.068234891905963,0.18384364927398247,0.027580013660039704,0.15754789539578257
dc7da28f,4871,12.171725412932668,27.99220048526749,27.409557845828264,10.0,3.933980149567034e-13,1.2118804685968687e-12,1.6079506037332868e-14,0.924218396851685
dc7f9757,4528,16.439618950741146,7.42084256742536,7.2384156168474645,20.831721328330485,0.17393739168148245,0.5233989845381543,1.4364722446496823,0.04432300602564985
dd6bc5b2,4208,7.888023221153072,10.032371627963032,10.260607321406958,15.673050639395493,0.19055055850615413,0.7185066252883252,0.7356732327658623,0.0982699814261946
ddc790ff,4722,5.755611145388804,1.4878373226669586,1.8303998662032688,14.733400143546415,0.20747267021130142,0.5085745322672618,0.029825150346615762,0.17301075484856432
e0079ed1,3838,11.96612619578275,9.776571045174647,9.704328694039354,13.244902195269248,0.08682053446255873,0.23347735049149673,0.00779430665961843,1.8015050828385752
e161bd0c,3513,20.25887401473816,4.010847591234905,3.383929836620109,17.04122307089041,0.3048373114562784,0.8372101302868332,0.6826932274977794,16.39893635931871
e25f1537,3663,12.19237701834071,1.7700124810312134,1.0283815683664361,10.0,0.11255136656495925,0.24439450225822615,0.02042423041393371,7.029758687055288
e5c92e59,4327,7.552159559032677,6.823132268455976,5.870773275375833,11.591374381918488,0.026397947241997618,0.0461524550364705,0.016348627988747463,2.3351776009506597
e5ff9fd2,3065,10.152297614409637,24.25365895041582,23.424332024251136,13.815636137242118,0.10534778337579137,0.3969767239204424,0.24551101889291113,1.9016035152875055
e730c32b,4722,11.599582042376761,6.217773423622659,5.866096694425718,15.702895987292836,6.261228903619107e-06,8.528631107453187e-06,8.532206479460783e-06,16.70139384049998
e7c36e81,4128,11.016871230979325,17.29242936320968,16.750224630976984,19.232338905778168,4.424943011028032e-22,8.325335257149452e-22,8.239450601756497e-22,8.468705704678529
e85074c5,5282,4.067996005336134,4.959863188243904,4.446120327096082,11.774833753941998,0.02086140633070164,0.04442486332505497,0.09944731567203245,3.2774358133155945
e97032ad,4127,24.862795075530304,22.915797153754056,23.001716156853718,22.610683861992403,0.43075362881683843,1.0979453798080239,0.9931946777061914,1.5793137898740954
ea41324e,4992,5.20548950951337,2.9866318616318916,2.6578127001427823,13.166259525011926,0.0953378591484598,0.25916128106929326,0.305990528656975,0.09898238579345658
eac10e86,5476,3.55352335982288,2.4642516295547465,2.93803422734269,11.504691268632627,0.02157637269214031,0.036737817508250475,1.078697661327704,0.8769384726364916
eafb863e,3881,20.354787855998943,29.13017495198413,29.11906605883711,22.654356065887065,0.016303627066218556,0.019333764043419195,0.36104323105153796,2.0368267185439572
eb640a35,5681,11.33879230711879,12.289446296626924,11.806570077111838,10.0,0.007421688083168237,0.018054898946113968,0.0015510594420109324,1.9797777501349052
eb934281,5703,2.952348090845212,2.868049471040701,2.5469903832900394,10.067665026181027,0.059255432309671806,0.1431302064923013,0.012486125550814907,0.7851244049310099
edf885a3,3550,13.720190134395336,3.9394389816124127,3.8768366892406214,12.793412127730159,0.13463490439461112,0.34151073009052335,0.004228812640178504,0.07523163014695149
ee4aecac,4815,5.891376712098412,5.2367560964651085,4.5391807704310345,13.945221207832919,0.0,0.0,0.0,4.8970381985943625
ef8e3ed0,4845,13.680411756247144,11.23816267667671,10.81960676131404,10.0,0.04474254320381832,0.11919445041907421,0.24303913240969927,0.0597885131621721
efde6ac3,4541,9.648685018910296,12.90879878424457,12.8715434958678,10.398295893848777,1.4406796697436701e-10,5.510001874741837e-10,4.1015624716628824e-10,3.5717343130990606
f021b650,4095,6.319441050382289,11.52141866370277,11.536166157731522,20.77223779316236,0.10020115102524992,0.17252520753989187,0.024746840782716058,8.064202446326659
f074d277,2824,13.563199594885882,11.908567750861,11.96601630578344,22.561390096171387,0.030332795362833443,0.06075043416714691,0.01798876040320654,0.04681702400971349
f08774c3,4121,11.409111315712252,8.62442421935755,8.121823110516624,19.94417578582615,0.18653495314061957,0.5850337243914734,0.42511157171342806,0.26230306684131727
f140c2fa,4398,6.981885300624434,2.866870936057315,1.1465704614410352,21.81118000404753,0.20011055948213832,0.6001570484085168,0.07898641991174539,0.3233484811026562
f16e25e3,4807,2.8513349768846514,4.8694036606996,4.319156413588362,15.703229019391642,0.002208582820796724,0.0054109646491506715,0.007285236197385408,2.5259065458056664
f439a621,3427,14.742267834316419,2.4949311652928907,2.4202531987090072,10.0,0.1865267332559658,0.6288962585237924,0.05518262874750728,0.19506758061446208
f49fdea3,5130,4.07689729328141,4.534204053541343,4.758506229024147,11.340335015446044,0.03745913792383122,0.06225119549167236,0.1589545415837846,1.4644086116738169
f5d8aab6,4800,20.787351719254595,17.757724682079083,17.710005113613455,14.867878119372202,0.032169398509261836,0.0250292328704223,0.0027766568323651063,0.40543405396115495
f8662c22,5079,7.802458067812785,24.39137964504833,24.104809746646595,13.038138427150095,0.012171299475263488,0.018503889411532193,0.01647632775811671,10.285205007619751
f8afa78a,5378,4.971368971006866,12.302588896368034,12.750917030914124,14.241255130868236,0.07074974371349628,0.10346616401916069,0.006779588540556616,6.728192065802184
fa667be2,6423,6.60018693680875,6.671651583925054,6.54352528036655,13.143270248510483,0.054035822569818086,0.17050386808411966,0.479092603571903,0.8419894608143806
fba7683c,1502,243.09832489217052,14.727138594512404,14.12790441687849,17.274594528230903,1.9673796581056363e-20,5.544182905588828e-20,8.162342275985408e-20,21.781563971992657
fbd68d27,6243,12.22696776660745,34.12505575178219,34.48872558094444,13.670664310227497,0.9242921846482185,2.811205847573459,1.6257029826547333,0.7302440109156455
fd3b4faa,5078,7.387899442501623,8.998111322413056,8.971561261302456,13.064045895601271,0.03771405980347371,0.10101095027206032,0.2617697351849884,0.8207386225399701
fd8f77fa,4932,14.510456878402273,14.957631016261848,14.79286466701049,12.391611793584179,0.008030835061970549,0.01773513697929568,0.0023130187612247824,2.9741905753659568
fde20ecf,4662,16.3278060467511,26.571929168198814,26.57443202437356,12.283598176601313,0.06782880537579355,0.2219802312766122,0.013090992218403479,7.649404421712988
ffefef30,4687,6.5147591279003425,5.335912400029922,5.832166384130194,13.320501264586362,0.03249959867919856,0.08289995195484078,0.010809440568726758,0.7724052185191412
